old_path;new_url;article_id;year;issue;doi;title_ru
/files/arch/2025/2025-N1/Rimsky_VTE_2025_1.pdf;https://questionset.ru/article/236/;236;2025;1;10.52342/2587-7666vte_2025_1_127_146;СПРАВЕДЛИВОЕ СОЦИАЛЬНОЕ ГОСУДАРСТВО КАК ЦЕННОСТЬ И КАК РЕАЛЬНОСТЬ ДЛЯ РОССИЙСКИХ ГРАЖДАН (Часть 2. Принципы справедливости в социальном государстве)
/files/arch/2025/2025-N1/Baskakova_VTE_2025_1.pdf;https://questionset.ru/article/237/;237;2025;1;10.52342/2587-7666vte_2025_1_147_166;ГОСУДАРСТВЕННОЕ РЕГУЛИРОВАНИЕ ЗАНЯТОСТИ ЖЕНЩИН И ПРОФЕССИОНАЛЬНАЯ СЕГРЕГАЦИЯ В РОССИЙСКОЙ СФЕРЕ ТРУДА — 100 ЛЕТ ИСТОРИИ (Часть 3. 1992–2024 гг.)
/files/arch/2025/2025-N1/Baranov_VTE_2025_1.pdf;https://questionset.ru/article/238/;238;2025;1;10.52342/2587-7666vte_2025_1_167_184;ЭКОНОМИКА СЕВАСТОПОЛЯ В 1920-е гг.: ОТ ПОЛИТИКИ «ВОЕННОГО КОММУНИЗМА» К НЭПУ
/files/arch/2025/2025-N1/Vinokurov_VTE_2025_1.pdf;https://questionset.ru/article/239/;239;2025;1;10.52342/2587-7666vte_2025_1_185_196;НОБЕЛЕВСКАЯ ПРЕМИЯ ПО ЭКОНОМИКЕ 2024  г. И ПЕРСПЕКТИВЫ ИНСТИТУЦИОНАЛЬНОЙ ЭКОНОМИКИ
/files/arch/2025/2025-N2/VTE_2025_2_Shastitko_Pavlova.pdf;https://questionset.ru/article/216/;216;2025;2;10.52342/2587-7666vte_2025_2_7_21;МЕДИАЦИЯ СКВОЗЬ ЛИНЗУ ЭКОНОМИЧЕСКОЙ ТЕОРИИ ТРАНСАКЦИОННЫХ ИЗДЕРЖЕК: ПРЕДМЕТНОЕ ПОЛЕ ПРОБЛЕМЫ И ВЫВОДЫ ДЛЯ ПОЛИТИКИ
/files/arch/2025/2025-N2/VTE_2025_2_Pliskevich.pdf;https://questionset.ru/article/217/;217;2025;2;10.52342/2587-7666vte_2025_2_22_39;СПЕЦИФИКА РОССИЙСКИХ ИНСТИТУТОВ И ПАТЕРНАЛИЗМ ГОСУДАРСТВА (Часть 2. Эволюция патерналистского государства)
/files/arch/2025/2025-N2/VTE_2025_2_Tambovtsev.pdf;https://questionset.ru/article/218/;218;2025;2;10.52342/2587-7666vte_2025_2_40_54;СВОЙСТВА ИНСТИТУТОВ КАК ПРЕНЕБРЕГАЕМЫЙ ОБЪЕКТ ИССЛЕДОВАНИЯ
/files/arch/2025/2025-N2/VTE_2025_2_Ionov.pdf;https://questionset.ru/article/219/;219;2025;2;10.52342/2587-7666vte_2025_2_55_70;«ЦИВИЛИЗАЦИОННЫЙ РЕНЕССАНС» И СОЦИОКУЛЬТУРНАЯ ЭКОНОМИКА
/files/arch/2025/2025-N2/VTE_2025_2_Shestakova.pdf;https://questionset.ru/article/220/;220;2025;2;10.52342/2587-7666vte_2025_2_71_86;ДОЛГОСРОЧНЫЙ УХОД — ОТВЕТСТВЕННОСТЬ ГОСУДАРСТВА, ОБЩЕСТВА ИЛИ СЕМЬИ (ВЗГЛЯД С ВОСТОКА И ЗАПАДА)
/files/arch/2025/2025-N2/VTE_2025_2_Vasiliev_%20Aleksandrov.pdf;https://questionset.ru/article/221/;221;2025;2;10.52342/2587-7666vte_2025_2_87_109;Рынок цифровых валют как фактор трансформации архитектуры денежных систем
/files/arch/2025/2025-N2/VTE_2025_2_Nisnevich.pdf;https://questionset.ru/article/222/;222;2025;2;10.52342/2587-7666vte_2025_2_110_129;МИР АВТОРИТАРНОГО ПРАВЛЕНИЯ В НАЧАЛЕ XXI ВЕКА (Часть 2)
/files/arch/2025/2025-N2/VTE_2025_2_Medushevskiy.pdf;https://questionset.ru/article/223/;223;2025;2;10.52342/2587-7666vte_2025_2_130_143;МЕЖДУНАРОДНОЕ ПРАВОСУДИЕ В ПОИСКАХ РАВНОВЕСИЯ МЕЖДУ ПРАВОМ И ПОЛИТИКОЙ (Часть 1)
/files/arch/2025/2025-N2/VTE_2025_2_Pavlenko.pdf;https://questionset.ru/article/224/;224;2025;2;10.52342/2587-7666vte_2025_2_144_163;СОЦИАЛЬНЫЙ КАПИТАЛ И ЭКОНОМИЧЕСКОЕ НЕРАВЕНСТВО В ГОРОДАХ РОССИИ: АНАЛИЗ СОЦИАЛЬНЫХ СЕТЕЙ
/files/arch/2025/2025-N2/VTE_2025_2_Makarova_Orekhovsky.pdf;https://questionset.ru/article/225/;225;2025;2;10.52342/2587-7666vte_2025_2_164_180;ТРАНСПОРТНЫЙ КОЛЛАПС 1990–1991 гг. И СДВИГ В СТРУКТУРЕ РОССИЙСКИХ ГРУЗОПЕРЕВОЗОК
/files/arch/2025/2025-N2/VTE_2025_2_Feldman.pdf;https://questionset.ru/article/226/;226;2025;2;10.52342/2587-7666vte_2025_2_181_195;ГОСУДАРСТВЕННАЯ ПРОГРАММА ТЕХНИЧЕСКОЙ УЧЁБЫ РАБОЧИХ В 1936–1940 гг. НА СТРАНИЦАХ ЖУРНАЛА «ТЕХНИЧЕСКАЯ УЧЁБА»
/files/arch/2025/2025-N2/VTE_2025_2_Zaostrovtsev.pdf;https://questionset.ru/article/227/;227;2025;2;10.52342/2587-7666vte_2025_2_196_204;И СНОВА О ПРИРОДЕ БОГАТСТВА (о книге М. Коямы и Дж. Рубина «Как разбогател мир: исторические истоки экономического роста»)
/files/arch/2025/2025-N3/VTE_2025_3_Kheyfets_Chernova.pdf;https://questionset.ru/article/204/;204;2025;3;10.52342/2587-7666vte_2025_3_7_24;МЕЖДУНАРОДНАЯ НАКОПИТЕЛЬНАЯ ИНТЕГРАЦИЯ И ОЦЕНКА ЕЁ ЭКОНОМИЧЕСКИХ ЭФФЕКТОВ
/files/arch/2025/2025-N3/VTE_2025_3_Trofimova.pdf;https://questionset.ru/article/205/;205;2025;3;10.52342/2587-7666vte_2025_3_25_37;ИНСТИТУТ ДОТАЦИЙ В РОССИИ
/files/arch/2025/2025-N3/VTE_2025_3_Libman.pdf;https://questionset.ru/article/206/;206;2025;3;10.52342/2587-7666vte_2025_3_38_48;ТЕКСТ-КАК-ДАННЫЕ: ЭКОНОМИЧЕСКАЯ ПЕРСПЕКТИВА
/files/arch/2025/2025-N3/VTE_2025_3_Kislitsyna.pdf;https://questionset.ru/article/207/;207;2025;3;10.52342/2587-7666vte_2025_3_49_64;ПОЧЕМУ РОССИЯНЕ ИЗБЕГАЮТ МЕДИЦИНСКОЙ ПОМОЩИ? (Социально-демографические детерминанты и причины избегающего поведения)
/files/arch/2025/2025-N3/VTE_2025_3_Klyachko.pdf;https://questionset.ru/article/208/;208;2025;3;10.52342/2587-7666vte_2025_3_65_89;НАУЧНЫЕ ИССЛЕДОВАНИЯ В РОССИЙСКИХ ВУЗАХ: ПРОБЛЕМЫ И РЕГИОНАЛЬНЫЕ ОСОБЕННОСТИ
/files/arch/2025/2025-N3/VTE_2025_3_Yurevich_Fedyunina.pdf;https://questionset.ru/article/209/;209;2025;3;10.52342/2587-7666vte_2025_3_90_104;ЭКОЛОГИЧЕСКАЯ ПОЛИТИКА ПРИНИМАЮЩИХ ЭКОНОМИК И МУЛЬТИНАЦИОНАЛЬНЫЕ КОРПОРАЦИИ: ЭМПИРИЧЕСКИЙ АНАЛИЗ
/files/arch/2025/2025-N3/VTE_2025_3_Zyubina.pdf;https://questionset.ru/article/210/;210;2025;3;10.52342/2587-7666vte_2025_3_105_118;НЕ ВСЁ ТО ЗОЛОТО, ЧТО В БС
/files/arch/2025/2025-N3/VTE_2025_3_Medushevskiy.pdf;https://questionset.ru/article/211/;211;2025;3;10.52342/2587-7666vte_2025_3_119_133;МЕЖДУНАРОДНОЕ ПРАВОСУДИЕ В ПОИСКАХ РАВНОВЕСИЯ МЕЖДУ ПРАВОМ И ПОЛИТИКОЙ (Часть 2)
/files/arch/2025/2025-N3/VTE_2025_3_Musikhin.pdf;https://questionset.ru/article/212/;212;2025;3;10.52342/2587-7666vte_2025_3_134_143;КОММУНИКАЦИЯ В КОНТЕКСТЕ ПОЛИТИЧЕСКОЙ СИМВОЛИЗАЦИИ: ОТ ДИСКУРСОВ К РЕЧЕВЫМ СИТУАЦИЯМ
/files/arch/2025/2025-N3/VTE_2025_3_Loginov_Maleva.pdf;https://questionset.ru/article/213/;213;2025;3;10.52342/2587-7666vte_2025_3_144_158;ИНФЛЯЦИЯ, ЭКОНОМИЯ И ОНЛАЙН-ПОКУПКИ: ПОТРЕБИТЕЛЬСКОЕ ПОВЕДЕНИЕ РОССИЯН В ПЕРВОЙ ПОЛОВИНЕ 2020-х ГОДОВ
/files/arch/2025/2025-N3/VTE_2025_3_Kavaliou.pdf;https://questionset.ru/article/214/;214;2025;3;10.52342/2587-7666vte_2025_3_159_167;ХОЗЯЙСТВЕННАЯ ДЕЯТЕЛЬНОСТЬ ОРДЕНА ТАМПЛИЕРОВ
/files/arch/2025/2025-N3/VTE_2025_3_Maltsev_Chichilimov.pdf;https://questionset.ru/article/215/;215;2025;3;10.52342/2587-7666vte_2025_3_168_178;В ПРОДОЛЖЕНИЕ ДИСКУССИИ О ПЕРВОПРИЧИНАХ УСТОЙЧИВОГО ЭКОНОМИЧЕСКОГО РОСТА (О РАБОТЕ Й. СТЕЙНССОНА)
